RegionID,WeatherDate,TemperatureC,HumidityPct,WindSpeedKmph,SolarIrradiance
10220,2024-08-15,10.4,66,10.7,136.9
10024,2025-06-14,16.0,75,5.5,602.7
10078,2025-08-23,19.5,50,9.9,901.6
10128,2024-12-06,29.3,58,15.5,311.2
10127,2024-11-27,20.2,43,13.0,651.7
10166,2024-03-01,32.9,98,10.3,459.9
10010,2025-07-19,23.6,26,15.0,824.4
10093,2023-04-26,13.4,75,12.2,425.5
10079,2023-06-26,16.9,63,19.1,743.0
10030,2024-10-31,25.1,49,14.8,437.1
10056,2025-03-19,22.3,68,3.8,675.8
10012,2022-05-10,5.9,70,15.8,865.3
10226,2023-11-22,27.9,41,12.0,736.3
10040,2025-06-27,24.3,24,8.6,0.0
10226,2023-08-12,20.7,70,12.7,712.8
10158,2025-09-14,28.1,49,9.1,284.8
10172,2022-05-01,24.0,36,14.4,266.0
10146,2023-10-14,15.7,72,9.5,701.8
10020,2023-09-08,18.7,21,20.2,833.0
10112,2024-11-20,20.1,36,14.3,680.6
10168,2023-05-07,25.9,79,9.3,550.9
10201,2024-07-13,10.3,47,9.8,804.4
10136,2023-01-15,16.8,55,7.5,67.6
10003,2024-07-11,24.6,40,15.4,308.9
10202,2024-10-02,22.0,39,7.5,880.7
10030,2023-08-28,21.6,47,13.7,481.0
10025,2022-07-12,17.0,60,3.5,387.2
10032,2023-10-01,16.8,65,23.1,441.7
10170,2023-07-13,25.8,51,7.8,247.5
10030,2022-12-17,18.6,36,10.6,486.5
10025,2024-07-27,36.9,39,11.4,522.3
10117,2025-06-05,25.6,64,9.0,15.3
10180,2023-02-20,23.0,44,6.0,327.2
10058,2023-07-05,19.8,24,9.7,532.5
10195,2023-08-16,35.9,72,0.1,254.8
10022,2022-10-26,28.6,56,10.7,744.6
10073,2022-05-09,23.7,41,6.7,785.1
10080,2025-09-03,12.8,12,7.7,535.2
10136,2024-10-04,26.4,38,4.2,667.5
10207,2023-08-26,30.7,75,14.9,200.6
10068,2024-04-18,21.5,36,14.5,385.4
10227,2024-09-10,10.4,64,14.7,164.3
10043,2022-03-16,29.4,75,10.1,171.3
10105,2024-12-01,20.0,60,10.6,780.6
10197,2025-02-20,32.3,52,6.2,685.0
10192,2022-05-31,29.9,75,5.0,657.1
10141,2023-02-07,23.6,57,8.1,603.1
10226,2025-09-22,8.6,46,8.8,1076.7
10176,2023-06-22,22.3,43,3.5,443.5
10036,2023-04-28,43.4,63,3.5,149.7
10033,2025-05-27,29.4,38,7.0,342.4
10209,2025-07-28,14.2,86,0.2,0.0
10030,2023-09-19,32.4,66,6.8,801.0
10040,2024-10-25,18.0,68,13.8,370.5
10105,2024-07-20,34.8,59,3.6,636.3
10140,2025-07-06,20.2,32,10.5,563.0
10172,2023-10-13,20.1,45,15.5,663.4
10126,2023-02-27,31.1,87,16.5,598.7
10177,2023-06-23,17.4,53,12.2,168.4
10071,2024-06-18,22.0,71,14.6,462.2
10199,2022-08-23,13.6,50,9.0,534.7
10096,2022-02-26,27.3,64,11.0,609.6
10012,2023-05-27,21.0,68,15.2,653.5
10012,2022-02-11,24.1,53,13.7,258.1
10181,2024-08-02,22.3,54,13.9,380.1
10159,2024-09-09,25.8,40,14.8,481.3
10024,2025-03-08,15.5,74,8.7,1026.4
10229,2025-04-25,23.4,81,21.5,476.2
10012,2025-01-03,31.3,62,26.1,502.3
10232,2024-12-06,36.6,39,12.9,448.6
10139,2023-10-31,15.5,38,7.4,604.7
10090,2025-07-06,13.7,66,15.2,524.2
10078,2022-04-20,15.7,81,14.6,390.2
10079,2023-11-17,27.4,77,7.7,161.5
10110,2023-05-05,27.5,59,13.2,417.1
10090,2023-06-23,12.9,19,8.1,690.8
10055,2025-07-03,24.9,51,11.0,428.7
10128,2022-08-06,20.6,66,10.5,438.4
10007,2023-02-12,20.8,68,7.4,858.9
10121,2023-12-13,31.9,63,7.0,1067.3
10088,2025-03-23,7.0,50,8.0,405.4
10174,2025-08-28,34.0,66,4.6,442.7
10225,2025-06-14,9.5,52,14.4,674.9
10084,2025-04-11,33.5,55,9.0,940.9
10122,2025-04-22,16.8,88,11.3,0.0
10218,2023-06-29,21.5,55,14.1,485.5
10042,2023-07-07,16.2,27,7.4,355.5
10167,2024-06-01,28.3,85,13.7,410.5
10069,2025-08-03,12.9,27,4.8,673.6
10161,2025-05-05,20.4,22,5.6,625.5
10184,2023-02-09,17.8,63,6.7,248.2
10205,2023-08-31,7.3,46,11.0,700.5
10076,2022-03-07,32.9,65,18.3,103.2
10039,2024-05-27,34.6,48,10.1,410.4
10001,2023-10-21,22.3,54,8.1,610.8
10177,2022-05-24,5.1,65,13.3,256.6
10067,2023-08-09,12.9,50,8.4,648.5
10238,2023-04-28,27.3,64,10.8,317.3
10210,2024-02-19,21.8,53,14.3,699.4
10170,2024-04-04,18.1,85,15.6,550.8
10195,2024-10-02,22.1,37,16.9,245.2
10046,2023-07-28,15.4,82,18.1,477.7
10225,2024-06-16,29.1,63,5.3,319.5
10080,2025-02-01,21.0,57,3.9,798.7
10120,2022-11-09,30.8,43,10.2,512.7
10182,2024-12-16,26.9,34,5.9,416.7
10019,2023-04-13,27.1,43,7.4,400.6
10203,2024-07-27,34.4,20,7.2,2.8
10237,2024-01-16,10.9,41,10.0,628.7
10109,2023-07-07,14.9,52,1.9,488.6
10216,2024-07-10,32.3,56,13.5,481.1
10113,2023-09-24,8.9,80,9.4,375.6
10066,2023-07-21,23.0,71,12.8,771.6
10095,2025-09-25,24.1,35,9.1,437.6
10085,2025-01-12,21.3,64,17.0,911.5
10170,2024-08-13,29.9,47,13.5,163.0
10007,2022-06-29,36.5,29,10.6,648.5
10107,2024-02-18,11.7,58,14.8,477.3
10017,2024-06-15,14.1,29,10.7,911.7
10230,2024-07-03,14.3,59,6.6,750.7
10108,2024-03-05,21.7,22,5.2,551.5
10033,2023-04-08,23.9,57,16.0,752.2
10071,2025-09-23,32.1,23,12.5,367.9
10230,2022-03-02,30.2,31,4.2,360.8
10172,2022-10-08,19.9,45,0.2,563.4
10226,2022-01-09,27.5,32,4.4,691.9
10077,2024-09-25,18.8,42,1.5,799.5
10222,2023-02-27,33.2,49,7.2,842.5
10137,2025-06-24,30.9,63,6.3,454.8
10001,2025-08-18,25.3,91,6.7,769.7
10083,2022-07-26,19.9,8,5.6,361.3
10046,2022-02-09,11.4,27,14.2,94.4
10101,2022-11-25,15.8,99,11.0,868.7
10117,2023-10-05,20.6,81,9.7,324.6
10063,2024-05-28,33.9,76,7.2,367.3
10153,2023-07-14,16.2,37,12.5,851.8
10192,2024-04-27,20.4,69,9.5,304.7
10088,2025-03-04,23.8,64,0.3,538.6
10131,2025-05-07,19.6,42,1.6,744.4
10116,2023-08-28,19.6,57,8.0,729.4
10159,2024-07-12,23.5,72,12.7,308.5
10032,2022-04-06,19.0,12,8.3,464.4
10068,2023-02-19,21.7,73,8.9,365.8
10220,2022-07-22,18.7,47,9.2,707.7
10166,2022-02-09,18.4,46,8.8,428.7
10134,2024-02-21,20.8,71,13.1,803.7
10227,2023-03-20,17.7,90,7.5,534.3
10126,2024-09-06,5.1,67,20.1,108.8
10127,2024-06-21,21.5,56,0.6,467.4
10213,2025-02-22,28.5,48,11.1,644.3
10020,2024-06-18,28.3,55,14.1,216.9
10223,2024-07-16,20.0,27,15.2,495.3
10148,2023-08-20,29.3,34,17.0,696.6
10226,2022-06-29,18.6,14,15.6,724.6
10059,2023-08-21,16.7,81,13.0,572.5
10048,2023-06-06,-5.5,57,9.9,707.7
10031,2025-05-25,20.6,57,7.3,1068.2
10012,2024-12-02,30.5,72,16.1,175.5
10192,2023-05-20,15.4,30,15.7,369.8
10107,2024-07-21,27.4,52,9.9,319.3
10003,2024-05-18,17.8,6,11.5,547.0
10221,2024-08-20,39.7,62,18.4,51.3
10112,2023-10-17,23.1,35,12.4,216.9
10139,2025-07-21,17.5,60,2.9,807.3
10068,2023-02-24,25.8,49,0.2,875.9
10190,2023-02-15,26.8,91,12.3,127.3
10182,2023-07-24,22.6,58,17.3,893.1
10134,2022-03-28,24.5,58,8.6,518.8
10195,2025-04-17,21.8,65,7.3,539.6
10099,2024-05-12,29.4,31,10.7,666.8
10076,2023-02-06,11.2,76,13.6,219.3
10112,2022-07-14,18.4,66,7.3,268.6
10163,2024-10-11,17.6,55,13.6,238.4
10002,2022-04-12,22.8,43,12.1,912.0
10041,2024-11-26,35.7,58,8.7,704.6
10062,2023-06-22,25.6,41,12.9,619.5
10138,2023-06-21,7.6,77,1.0,771.0
10123,2022-10-28,19.1,31,15.5,257.8
10042,2022-12-06,6.1,38,7.5,43.7
10164,2025-02-01,18.2,84,5.8,600.3
10075,2024-01-20,27.6,40,14.9,306.0
10221,2022-05-30,14.0,51,5.2,625.6
10083,2024-09-17,28.2,63,6.3,353.5
10077,2024-08-09,18.0,39,8.0,429.7
10153,2022-03-02,26.9,42,14.9,638.4
10070,2024-07-07,14.0,31,12.7,527.9
10061,2024-05-27,9.0,15,14.7,767.9
10180,2023-02-20,21.3,82,10.5,232.9
10208,2024-07-26,26.3,38,12.3,285.8
10062,2022-04-08,17.7,64,6.2,11.2
10097,2024-01-31,29.9,37,14.6,245.0
10213,2024-12-16,6.2,75,20.7,893.7
10100,2025-06-01,21.3,63,10.6,568.7
10040,2022-04-30,18.6,82,10.9,110.3
10061,2022-06-17,23.4,71,10.3,470.3
10217,2022-11-29,21.4,51,19.3,709.7
10178,2024-10-25,33.1,32,4.8,435.2
10078,2024-01-02,17.0,63,16.2,169.9
10224,2025-09-15,18.3,48,10.7,710.6
10125,2024-10-13,24.1,68,18.8,687.9
10134,2022-03-25,12.1,43,7.0,938.7
10014,2023-10-21,20.8,37,1.7,167.7
10107,2022-01-17,23.6,36,19.2,1340.9
10008,2023-10-29,15.0,29,8.9,175.7
10066,2022-10-18,17.9,64,9.4,376.8
10214,2023-01-06,18.2,6,14.3,660.8
10053,2024-03-02,21.4,88,7.5,392.1
10141,2025-01-11,5.4,42,8.2,574.0
10118,2022-09-04,21.1,68,13.6,167.8
10098,2022-02-27,4.7,26,15.5,191.1
10096,2025-07-09,23.7,79,21.8,582.2
10114,2025-08-24,27.7,28,12.6,788.1
10018,2024-09-23,27.3,69,9.2,513.6
10146,2023-05-15,35.9,57,9.7,172.4
10121,2024-08-26,23.6,72,8.4,133.3
10221,2025-05-30,33.1,50,11.8,695.6
10087,2022-02-05,24.1,57,13.3,246.5
10111,2022-08-07,-6.7,65,12.0,218.0
10020,2022-04-20,27.9,35,11.5,349.0
10012,2022-06-23,21.7,91,13.9,691.5
10040,2023-08-09,11.3,90,15.9,978.4
10098,2022-09-12,14.1,36,5.2,585.4
10048,2022-04-28,35.2,56,4.9,527.1
10104,2023-08-08,22.9,82,23.5,431.2
10142,2025-09-04,12.4,33,6.9,232.4
10134,2025-07-04,20.6,61,4.4,746.4
10054,2023-12-27,30.3,83,1.7,622.4
10121,2025-07-22,11.7,42,2.4,126.8
10083,2022-04-07,10.5,38,8.2,433.4
10040,2023-11-24,16.4,68,16.1,564.1
10151,2025-06-25,10.7,83,12.0,696.9
10213,2023-05-23,8.8,55,11.3,480.7
10239,2023-12-04,11.3,26,3.1,0.0
10011,2023-10-18,16.3,51,10.9,543.6
10200,2023-02-14,16.5,88,4.4,360.8
10122,2023-11-17,13.9,69,11.3,385.4
10181,2022-08-31,36.3,58,9.3,576.6
10145,2024-03-29,12.0,50,13.1,1009.6
10109,2023-08-07,27.1,53,7.4,376.9
10218,2022-03-11,16.4,96,16.7,240.1
10108,2023-05-28,36.3,46,9.7,534.6
10159,2022-03-03,19.0,80,1.1,686.4
10174,2025-05-19,30.7,35,9.5,762.2
10113,2025-01-04,28.6,57,17.1,714.3
10188,2024-06-12,20.3,38,9.5,223.9
10154,2023-06-01,26.9,33,6.8,82.6
10233,2022-08-27,23.1,72,3.9,609.4
10110,2025-05-05,36.4,83,5.8,568.2
10181,2022-08-19,10.5,76,13.9,931.7
10093,2025-07-16,25.2,16,11.5,138.4
10145,2023-07-14,11.6,37,7.6,295.0
10224,2024-08-02,20.4,80,6.4,359.1
10021,2023-03-29,21.7,74,10.1,596.0
10020,2025-06-10,14.2,33,1.8,268.0
10055,2022-05-01,21.4,55,16.5,573.1
10161,2022-01-08,26.4,59,7.6,365.8
10113,2025-08-16,29.3,58,7.7,726.7
10156,2024-11-01,31.7,82,4.0,625.0
10072,2022-05-04,13.8,36,8.1,309.3
10132,2024-04-13,6.8,57,11.0,296.9
10084,2023-03-22,33.9,100,13.6,843.2
10212,2025-09-01,19.1,86,3.2,625.3
10081,2022-01-14,25.0,51,7.6,450.3
10065,2022-02-10,15.3,83,14.3,438.5
10225,2023-03-04,23.0,99,3.0,230.8
10082,2023-11-10,16.2,68,14.5,206.6
10162,2022-10-06,18.9,28,10.3,758.7
10146,2022-07-04,22.1,56,13.3,557.1
10057,2022-11-16,14.6,60,9.0,381.3
10217,2022-09-24,18.5,90,3.8,224.2
10202,2022-12-02,23.2,61,14.5,588.8
10098,2023-08-13,14.2,63,19.3,230.4
10199,2023-01-29,30.6,48,11.0,647.9
10239,2023-12-30,9.7,51,6.9,945.7
10024,2024-04-16,19.4,57,8.1,1034.3
10129,2024-07-28,17.8,29,2.0,480.7
10056,2022-09-27,33.7,54,5.6,316.8
10238,2024-12-08,18.6,24,7.4,623.9
10061,2023-02-03,24.8,67,11.1,429.5
10094,2025-04-05,30.1,83,13.5,790.4
10236,2025-03-03,20.8,32,2.3,501.5
10036,2025-08-29,5.1,20,5.6,965.4
10215,2023-01-16,18.3,21,15.0,505.9
10039,2025-07-21,24.8,31,6.7,903.2
10218,2025-04-07,16.1,53,10.5,767.9
10192,2022-08-26,34.0,41,11.5,368.9
10205,2024-06-04,17.7,23,11.9,515.6
10151,2022-11-11,25.2,69,17.5,614.5
10070,2022-08-06,30.0,32,4.8,541.0
10152,2023-04-05,30.1,40,9.2,707.6
10132,2023-09-20,22.4,65,10.4,869.1
10183,2023-09-03,17.0,54,13.5,467.2
10016,2023-07-25,26.8,42,17.2,461.5
10077,2022-04-01,9.0,53,2.0,968.4
10212,2024-01-01,33.3,67,14.9,350.6
10203,2022-10-02,39.7,57,11.5,338.0
10163,2023-10-06,22.6,48,13.6,474.7
10079,2025-09-05,9.8,51,13.1,379.7
10150,2022-06-07,29.4,47,5.4,396.3
10050,2025-06-07,29.8,68,11.2,277.5
10200,2024-03-05,25.6,26,17.4,789.2
10096,2023-03-02,19.6,82,15.4,758.7
10109,2024-08-26,30.6,28,16.7,460.2
10158,2024-06-23,15.7,64,10.1,334.2
10189,2025-07-09,3.2,73,4.1,666.8
10150,2023-07-09,18.6,55,10.0,472.3
10173,2024-05-18,34.6,66,15.1,877.5
10029,2022-04-24,17.8,52,6.4,1043.4
10027,2024-10-14,25.3,38,12.5,800.6
10235,2022-05-23,20.1,45,16.3,272.4
10161,2023-12-10,26.8,93,8.2,728.6
10154,2023-06-21,20.6,47,1.8,598.6
10180,2023-05-26,11.3,58,7.6,744.8
10059,2022-06-15,25.9,57,6.6,495.6
10232,2024-03-13,18.9,33,15.0,590.6
10194,2023-08-18,27.5,54,10.6,507.3
10154,2022-03-29,22.5,55,2.7,170.9
10104,2022-05-09,8.1,20,6.3,352.8
10079,2023-04-19,21.2,60,16.0,140.7
10131,2022-06-06,23.1,46,4.2,210.4
10197,2022-07-09,25.2,54,12.7,849.1
10234,2025-05-12,17.4,22,8.2,500.3
10128,2023-05-04,29.8,62,7.0,612.5
10113,2022-05-10,28.4,91,9.2,285.2
10194,2022-06-16,16.8,67,9.5,654.3
10105,2024-10-24,14.8,58,2.9,340.4
10082,2022-05-28,28.7,46,1.7,461.0
10131,2023-08-04,11.5,56,2.7,425.3
10173,2023-11-08,28.9,25,10.3,450.3
10079,2025-04-12,21.5,36,4.6,337.1
10191,2025-09-27,16.7,49,9.4,185.1
10039,2022-09-12,20.1,61,17.1,131.4
10187,2023-10-08,19.4,44,23.8,333.6
10157,2025-09-17,25.7,37,15.4,437.1
10194,2022-05-31,10.3,44,14.6,657.4
10058,2023-04-24,28.5,56,11.7,403.5
10008,2023-08-19,19.6,57,7.6,0.0
10011,2022-02-27,22.4,22,6.5,12.6
10119,2022-10-16,26.0,56,14.2,585.8
10090,2023-08-09,19.0,54,2.2,451.2
10012,2024-11-12,12.8,46,23.0,415.3
10205,2024-04-09,7.0,82,10.7,366.7
10155,2023-08-21,17.5,61,7.8,462.9
10230,2025-03-23,15.7,43,13.9,510.6
10099,2023-05-26,19.8,53,10.7,946.9
10136,2022-11-17,33.7,23,6.5,841.2
10114,2024-03-17,17.5,84,9.9,637.9
10146,2025-08-20,14.3,56,13.9,418.6
10005,2024-01-31,34.9,17,4.9,268.4
10019,2025-03-15,32.1,62,5.4,466.7
10055,2024-07-18,28.2,57,13.0,652.5
10191,2023-03-31,24.1,62,10.3,351.6
10062,2022-08-04,30.6,64,3.9,374.6
10025,2022-03-14,10.6,57,8.1,436.3
10103,2023-01-02,26.6,70,10.6,788.6
10178,2023-09-18,15.5,67,9.0,563.6
10042,2025-02-16,18.7,64,9.2,254.1
10040,2023-07-12,20.8,42,8.8,369.5
10213,2023-08-14,29.4,73,8.1,312.2
10015,2022-11-17,19.1,40,12.8,816.5
10047,2023-11-13,24.0,68,6.9,300.4
10082,2022-07-08,15.6,71,11.2,385.4
10116,2022-10-06,21.8,100,5.3,70.8
10227,2025-03-11,17.8,65,12.0,310.3
10015,2022-10-05,24.7,33,2.4,203.0
10163,2024-08-15,31.7,73,6.4,510.5
10236,2023-02-26,16.0,62,16.6,577.1
10001,2022-01-17,27.4,48,14.2,547.9
10046,2022-07-04,17.5,56,13.5,621.7
10215,2022-05-23,31.0,62,15.0,483.2
10099,2025-08-26,16.5,80,17.1,958.6
10204,2022-04-17,23.7,76,4.8,616.5
10156,2022-08-05,2.1,62,23.7,436.0
10137,2023-08-25,46.4,32,16.2,121.9
10204,2022-12-09,17.4,75,13.9,65.9
10211,2024-01-06,8.7,48,13.4,225.0
10081,2023-09-03,21.9,57,9.0,378.8
10064,2025-04-26,17.9,34,13.5,484.3
10222,2023-10-27,17.4,79,2.8,155.4
10018,2022-04-16,16.0,32,9.8,123.2
10173,2022-12-11,27.9,63,9.9,258.8
10173,2025-08-19,20.1,28,4.9,1124.0
10077,2024-01-24,31.6,82,14.6,516.5
10219,2024-10-27,10.9,58,3.0,745.6
10031,2024-03-15,14.8,49,8.9,316.7
10048,2025-09-29,13.6,49,4.8,326.9
10108,2025-01-25,27.8,56,7.7,571.2
10188,2023-11-07,20.7,79,15.1,821.1
10104,2024-04-02,33.0,76,12.6,277.1
10209,2022-12-07,24.2,46,16.5,33.2
10067,2024-07-25,23.0,33,14.2,365.8
10149,2023-03-30,22.0,41,1.4,286.5
10080,2022-04-21,26.6,67,7.4,607.9
10024,2023-10-10,20.3,42,9.9,617.5
10006,2022-03-08,20.7,93,8.0,101.5
10164,2022-01-08,26.7,46,17.0,140.0
10067,2024-06-05,25.6,46,11.7,405.6
10105,2024-08-30,34.0,55,14.8,709.9
10033,2025-09-03,17.0,84,10.5,595.1
10093,2025-08-27,16.2,60,1.5,815.5
10066,2023-07-15,25.3,75,10.5,797.3
10189,2024-09-09,19.4,53,10.0,251.1
10056,2024-06-29,34.4,67,16.9,306.0
10238,2024-08-28,18.0,24,14.5,288.4
10011,2025-02-09,21.3,46,10.4,589.3
10137,2024-04-09,17.4,39,7.9,432.3
10237,2025-07-15,14.7,79,17.3,560.6
10146,2022-06-01,6.5,28,2.7,460.1
10087,2023-08-05,13.2,57,18.2,96.3
10116,2022-01-17,15.9,51,15.8,313.9
10175,2024-02-06,26.6,68,14.4,759.0
10084,2023-04-11,24.4,36,7.4,422.8
10056,2022-04-04,9.3,37,11.5,457.7
10091,2023-08-15,21.9,65,8.0,791.0
10088,2022-09-14,36.8,52,8.9,622.3
10168,2023-12-09,14.2,44,5.5,540.1
10226,2023-03-19,14.0,26,11.9,703.9
10044,2022-06-25,31.0,16,1.1,455.3
10080,2024-11-22,22.0,46,14.1,512.1
10198,2024-03-24,22.5,43,4.6,718.3
10115,2025-07-11,15.8,35,5.9,154.1
10139,2024-09-13,21.9,9,3.6,442.1
10140,2023-03-12,18.9,81,3.3,521.7
10019,2023-04-21,24.3,67,11.4,928.0
10148,2022-08-05,36.3,83,9.7,3.0
10193,2023-05-08,30.5,77,17.2,739.6
10204,2022-11-25,19.7,60,0.4,420.7
10141,2024-04-23,27.1,71,12.5,371.0
10202,2024-10-04,25.7,72,8.2,575.8
10072,2023-11-19,28.0,42,18.7,320.4
10069,2023-11-12,34.2,66,5.3,384.6
10131,2023-02-22,20.5,38,6.5,195.8
10025,2023-10-21,20.2,75,9.1,250.3
10110,2022-10-31,29.0,70,3.8,566.1
10091,2023-10-25,33.6,52,7.9,351.1
10131,2022-11-28,21.0,62,5.2,325.6
10015,2024-08-29,22.3,71,9.8,527.5
10141,2022-12-04,30.1,68,8.5,0.0
10199,2024-02-29,39.7,54,14.7,544.6
10110,2022-10-22,11.2,39,2.4,50.8
10172,2025-06-22,30.0,25,5.7,462.5
10054,2025-02-28,9.7,50,14.2,476.4
10237,2022-09-11,27.9,38,4.5,273.8
10022,2023-05-18,13.3,16,5.1,218.1
10204,2025-04-18,20.4,62,8.2,373.0
10095,2025-03-16,22.3,71,8.5,375.6
10221,2022-06-10,30.6,37,22.9,550.5
10101,2022-05-11,14.9,67,2.4,669.1
10194,2022-05-02,25.5,76,6.9,603.4
10089,2022-03-21,17.2,85,4.1,661.8
10163,2024-02-10,26.6,47,3.4,149.3
10204,2024-08-24,13.2,57,16.3,563.3
10215,2022-08-06,29.6,84,8.4,811.9
10161,2022-07-27,20.2,17,11.3,307.6
10006,2024-06-28,13.7,31,11.0,477.5
10162,2024-05-16,23.1,29,17.2,683.7
10145,2025-03-30,29.0,78,10.2,284.3
10082,2025-07-12,19.1,77,14.7,297.4
10090,2023-08-21,24.2,48,6.0,516.6
10199,2022-05-09,18.3,68,4.7,454.4
10217,2023-12-09,20.3,63,5.1,256.7
10138,2025-01-23,21.9,80,20.3,651.0
10061,2022-01-03,14.7,26,15.6,199.9
10163,2023-07-13,22.6,63,1.2,530.8
10125,2022-06-29,14.9,49,3.3,458.8
10111,2023-04-04,19.1,69,5.7,443.4
10228,2025-02-21,22.2,63,10.4,866.9
10093,2024-01-05,25.7,51,11.7,302.9
10054,2023-12-12,30.7,66,11.1,829.0
10063,2024-10-06,19.2,73,16.9,554.8
10064,2024-10-10,-4.3,67,12.1,610.9
10184,2025-01-21,3.6,74,17.6,364.9
10003,2023-06-11,26.0,100,7.6,912.3
10000,2023-09-10,21.5,54,3.2,624.7
10076,2025-03-12,23.3,17,5.3,0.0
10238,2023-11-13,32.4,100,12.1,335.1
10001,2022-04-20,17.1,50,7.6,784.5
10203,2022-01-08,33.7,60,19.0,615.8
10215,2024-06-25,19.2,78,11.3,325.6
10085,2025-06-23,14.4,56,6.7,636.6
10237,2025-06-10,17.1,83,9.8,462.5
10226,2023-01-18,14.1,39,9.5,463.4
10171,2023-11-16,16.9,47,6.9,646.3
10088,2025-05-06,21.5,76,15.9,496.6
10117,2022-10-29,23.6,57,11.9,531.3
10184,2023-11-01,25.7,92,14.3,0.0
10142,2025-09-26,18.4,36,7.5,288.7
10162,2022-01-06,22.4,42,6.7,705.2
10060,2024-02-05,23.5,35,3.2,65.0
10053,2022-01-17,20.5,51,8.0,1205.9
10006,2022-09-25,16.8,38,14.0,357.1
10192,2022-02-13,16.9,29,11.5,348.6
10089,2024-10-04,23.8,57,11.9,677.9
10226,2025-01-03,24.7,63,7.0,477.8
10185,2024-02-27,20.3,56,12.6,544.7
10191,2024-02-10,35.1,53,8.9,391.8
10142,2024-01-08,27.2,81,9.7,0.0
10231,2022-01-13,17.2,67,0.5,724.7
10081,2025-04-29,31.0,81,6.3,692.2
10204,2025-07-01,18.7,50,12.6,0.0
10054,2023-07-19,32.0,25,13.2,36.6
10166,2023-04-14,32.1,59,12.4,137.9
10089,2022-12-28,21.8,22,11.7,730.3
10137,2023-06-25,31.3,68,19.5,438.1
10169,2022-11-18,23.3,39,14.2,385.5
10165,2022-08-05,30.3,43,3.5,635.9
10090,2025-03-09,28.8,70,17.1,307.8
10236,2025-01-20,33.8,33,11.7,788.0
10173,2025-06-15,24.5,23,12.0,829.2
10121,2024-04-19,16.0,35,14.8,668.4
10084,2025-07-16,11.0,77,18.1,556.0
10056,2024-07-30,30.3,60,8.2,125.5
10035,2023-06-20,10.7,61,9.1,0.0
10001,2023-08-16,29.2,69,10.6,751.4
10237,2024-11-16,8.7,63,7.8,41.2
10128,2024-02-25,27.2,14,4.8,130.5
10147,2023-10-02,27.7,78,1.7,258.5
10020,2024-04-29,23.6,44,19.0,335.9
10049,2023-10-01,22.3,61,14.1,552.6
10186,2025-08-10,37.0,20,9.6,679.2
10157,2025-02-24,6.1,52,10.4,458.7
10205,2022-03-29,12.9,65,6.0,286.2
10106,2025-08-12,12.5,93,11.2,732.9
10172,2022-01-21,26.2,31,4.0,331.5
10021,2024-01-05,15.3,64,7.8,751.6
10151,2023-11-30,27.8,63,6.9,239.4
10215,2023-08-30,19.4,83,9.1,392.7
10227,2025-07-15,16.0,41,16.2,244.1
10222,2023-09-04,16.5,92,16.7,479.2
10157,2025-06-17,24.5,58,16.3,471.7
10235,2024-09-10,8.7,13,11.9,801.9
10011,2024-03-16,11.5,72,8.1,148.0
10073,2022-04-13,9.4,66,12.9,254.4
10231,2022-09-27,27.6,77,18.1,842.4
10084,2022-10-23,31.1,84,13.7,926.4
10011,2023-02-11,7.7,74,14.8,470.9
10107,2025-02-18,21.5,85,14.3,264.1
10013,2024-02-13,21.3,8,13.9,795.2
10190,2024-02-16,20.1,54,4.2,724.9
10030,2025-09-03,32.9,16,15.6,125.4
10040,2024-05-03,18.4,66,13.0,900.0
10136,2024-04-13,25.0,63,14.4,857.8
10174,2022-04-30,13.4,12,4.7,728.4
10120,2022-05-10,41.1,26,5.6,537.8
10001,2024-12-13,25.8,39,11.3,520.8
10170,2022-12-28,24.0,100,10.0,108.7
10163,2023-04-01,30.9,90,18.1,511.0
10174,2024-03-27,23.7,29,12.8,157.2
10132,2022-08-26,11.2,32,16.3,1276.0
10227,2022-03-11,18.6,92,6.9,287.0
10176,2023-04-12,14.9,50,3.0,107.6
10193,2022-09-07,14.9,57,2.9,71.4
10214,2022-02-16,17.2,63,5.9,648.7
10064,2024-01-19,44.2,44,2.8,56.5
10206,2025-01-01,18.4,76,10.2,550.0
10068,2025-02-10,31.6,61,8.7,800.7
10025,2022-01-23,18.4,70,14.4,196.7
10222,2024-01-26,14.8,43,14.9,293.5
10172,2024-05-26,17.4,69,6.0,353.2
10082,2024-06-29,28.3,28,4.9,355.1
10155,2023-11-13,33.7,64,9.8,475.9
10210,2022-08-08,24.4,70,14.7,507.2
10027,2022-12-01,32.6,45,12.6,852.2
10035,2023-05-29,6.5,60,6.9,507.8
10027,2024-10-05,24.3,57,9.1,23.2
10004,2023-09-11,20.0,18,20.1,499.8
10211,2025-03-13,23.9,81,22.7,1017.5
10139,2024-09-03,27.0,45,6.5,217.4
10021,2024-02-13,23.9,90,12.5,289.4
10178,2022-05-15,13.7,48,4.5,513.3
10193,2024-03-03,22.4,33,14.5,1387.6
10230,2024-12-19,21.4,53,6.9,540.0
10018,2024-01-23,28.6,69,10.4,984.5
10213,2022-12-11,9.4,69,11.9,557.2
10083,2024-05-20,8.1,75,20.7,0.0
10149,2023-04-11,34.7,40,7.9,480.7
10179,2025-03-12,22.6,81,9.0,568.8
10184,2025-08-02,21.6,56,2.2,964.4
10178,2023-07-02,22.8,74,10.5,53.2
10223,2024-03-29,27.6,63,0.2,124.3
