RegionID,GenDate,Source,GeneratedMWh,InstalledCapacityMW,CapacityFactorPct
10225,2024-05-13,Solar,53.59,208.46,1.07
10040,2023-01-13,Wind,51.65,72.17,2.98
10057,2022-09-17,Solar,86.75,272.33,1.33
10153,2025-06-15,Wind,96.39,175.12,2.29
10040,2024-12-16,Wind,82.21,285.8,1.2
10090,2025-08-22,Solar,86.36,213.85,1.68
10195,2022-12-19,Solar,84.59,245.78,1.43
10100,2022-10-27,Solar,48.12,183.38,1.09
10177,2023-04-26,Solar,43.05,191.23,0.94
10176,2024-01-09,Solar,22.42,112.95,0.83
10089,2024-09-02,Solar,47.53,273.0,0.73
10060,2022-10-11,Wind,89.48,173.15,2.15
10074,2024-03-01,Solar,41.32,62.8,2.74
10011,2025-01-01,Wind,97.85,172.41,2.36
10095,2023-12-22,Solar,57.09,197.85,1.2
10014,2022-10-24,Solar,59.33,250.04,0.99
10237,2022-05-29,Solar,68.36,112.09,2.54
10236,2025-07-31,Solar,61.88,243.03,1.06
10030,2023-12-29,Solar,33.13,280.62,0.49
10022,2024-01-06,Solar,21.33,79.74,1.11
10000,2023-10-27,Wind,115.1,120.18,3.99
10228,2025-03-13,Wind,105.23,191.57,2.29
10051,2022-10-06,Wind,66.06,104.26,2.64
10077,2022-05-01,Solar,29.91,166.55,0.75
10062,2023-09-14,Solar,80.15,290.07,1.15
10044,2022-03-17,Wind,77.18,54.26,5.93
10170,2025-06-27,Solar,53.39,125.87,1.77
10180,2024-02-22,Solar,37.51,282.47,0.55
10052,2023-02-06,Wind,73.99,216.33,1.43
10025,2023-03-19,Wind,67.33,270.49,1.04
10008,2023-06-08,Wind,64.95,146.01,1.85
10237,2025-04-24,Wind,55.47,23.14,9.99
10127,2023-05-28,Wind,94.14,110.22,3.56
10053,2023-08-31,Solar,4.21,62.58,0.28
10079,2023-12-06,Wind,59.46,136.13,1.82
10166,2022-02-14,Solar,94.2,93.63,4.19
10089,2023-09-10,Wind,64.08,103.53,2.58
10151,2023-10-12,Solar,92.36,78.34,4.91
10118,2024-02-10,Solar,9.66,191.58,0.21
10232,2024-06-19,Solar,9.8,242.55,0.17
10223,2024-10-03,Wind,74.86,35.19,8.86
10202,2024-06-27,Solar,17.35,89.98,0.8
10172,2022-08-12,Wind,87.44,24.5,14.87
10160,2024-02-07,Solar,46.66,147.96,1.31
10141,2022-12-10,Solar,67.67,59.34,4.75
10038,2023-09-08,Solar,58.68,104.86,2.33
10037,2024-01-09,Wind,105.9,105.7,4.17
10142,2022-10-31,Solar,45.71,219.42,0.87
10148,2023-03-07,Solar,30.07,28.05,4.47
10092,2025-03-08,Wind,108.39,227.3,1.99
10149,2023-11-28,Wind,100.43,193.03,2.17
10111,2023-04-08,Solar,32.01,291.31,0.46
10098,2024-02-24,Solar,70.87,72.76,4.06
10199,2022-08-19,Solar,48.76,276.55,0.73
10051,2023-04-21,Solar,17.1,150.09,0.47
10143,2022-10-11,Solar,85.1,104.37,3.4
10233,2022-08-18,Solar,45.01,149.66,1.25
10048,2023-05-15,Solar,26.16,47.28,2.31
10037,2023-11-22,Solar,56.86,92.55,2.56
10160,2023-07-10,Solar,78.86,143.05,2.3
10062,2022-03-10,Solar,68.27,265.0,1.07
10164,2024-06-03,Solar,66.83,142.94,1.95
10071,2024-02-24,Solar,69.88,223.39,1.3
10229,2023-08-20,Solar,74.72,272.72,1.14
10098,2023-04-21,Solar,59.74,266.71,0.93
10017,2024-04-18,Solar,61.76,150.09,1.71
10085,2022-06-04,Wind,117.55,214.75,2.28
10219,2023-11-21,Solar,25.87,47.83,2.25
10171,2022-07-26,Solar,48.48,52.78,3.83
10043,2025-03-03,Solar,1.0,100.79,0.04
10178,2023-02-17,Wind,54.3,274.87,0.82
10120,2023-08-05,Wind,17.41,61.22,1.18
10213,2022-04-21,Solar,19.01,154.87,0.51
10152,2022-01-11,Solar,14.46,117.45,0.51
10034,2024-04-22,Wind,57.77,184.15,1.31
10207,2022-10-20,Solar,44.23,145.24,1.27
10216,2023-03-21,Wind,64.6,223.17,1.21
10123,2022-07-26,Wind,82.54,241.08,1.43
10119,2023-12-28,Solar,53.55,229.69,0.97
10083,2023-08-15,Solar,36.95,291.35,0.53
10031,2023-12-02,Solar,52.99,97.36,2.27
10065,2022-03-21,Wind,45.15,38.08,4.94
10226,2022-10-26,Wind,69.41,126.17,2.29
10097,2022-01-25,Solar,34.04,170.65,0.83
10084,2022-10-23,Solar,38.2,110.68,1.44
10036,2022-07-08,Solar,28.51,54.84,2.17
10108,2022-01-26,Solar,81.93,96.77,3.53
10204,2022-08-20,Wind,18.01,193.67,0.39
10237,2025-03-14,Solar,57.57,166.18,1.44
10172,2023-10-13,Wind,23.33,178.56,0.54
10083,2022-11-27,Wind,99.07,138.55,2.98
10014,2024-05-03,Solar,55.9,223.69,1.04
10066,2025-02-27,Wind,83.5,199.95,1.74
10075,2024-02-24,Wind,96.91,45.66,8.84
10016,2023-09-05,Solar,1.0,110.13,0.04
10070,2022-09-26,Solar,26.72,86.98,1.28
10067,2024-08-21,Wind,131.11,262.59,2.08
10147,2023-07-01,Solar,57.72,293.71,0.82
10064,2022-08-12,Wind,58.25,299.2,0.81
10052,2023-09-11,Solar,60.14,161.67,1.55
10057,2023-04-02,Solar,37.31,210.53,0.74
10050,2022-08-16,Solar,16.57,167.92,0.41
10109,2025-01-04,Solar,41.01,299.94,0.57
10076,2024-08-11,Solar,63.31,170.36,1.55
10033,2022-08-24,Solar,44.19,50.36,3.66
10231,2022-09-04,Solar,7.47,23.62,1.32
10117,2025-03-01,Wind,106.65,98.67,4.5
10153,2025-08-12,Solar,7.34,224.62,0.14
10227,2023-08-18,Solar,23.05,169.84,0.57
10089,2022-10-13,Solar,32.41,182.23,0.74
10060,2024-11-08,Solar,39.9,31.39,5.3
10176,2023-04-08,Wind,105.47,155.08,2.83
10116,2025-04-04,Wind,54.23,280.84,0.8
10080,2022-11-09,Wind,55.89,283.63,0.82
10157,2022-12-19,Solar,50.68,221.35,0.95
10180,2025-08-16,Wind,100.77,265.35,1.58
10058,2022-03-21,Wind,34.6,88.87,1.62
10002,2022-12-20,Wind,54.0,33.3,6.76
10081,2022-11-01,Wind,109.46,80.92,5.64
10190,2023-12-21,Solar,66.93,202.48,1.38
10040,2023-05-14,Solar,64.57,20.99,12.82
10082,2023-10-05,Solar,83.23,259.37,1.34
10125,2022-05-22,Solar,72.15,254.29,1.18
10017,2023-01-04,Solar,117.19,195.23,2.5
10090,2022-07-05,Wind,94.72,192.48,2.05
10110,2023-11-11,Solar,101.9,70.42,6.03
10209,2024-04-04,Wind,72.67,174.09,1.74
10063,2022-05-04,Solar,32.4,264.83,0.51
10161,2024-03-04,Solar,52.72,188.0,1.17
10060,2022-12-31,Wind,89.2,74.84,4.97
10084,2024-01-26,Solar,67.46,255.32,1.1
10023,2022-11-20,Wind,82.54,133.54,2.58
10146,2024-11-10,Wind,124.08,82.19,6.29
10131,2023-06-01,Solar,21.86,261.11,0.35
10166,2024-02-13,Wind,24.26,173.59,0.58
10194,2023-06-27,Solar,14.72,249.93,0.25
10147,2025-04-18,Wind,42.43,211.94,0.83
10009,2023-03-29,Wind,74.87,189.99,1.64
10210,2024-05-20,Wind,40.43,168.92,1.0
10239,2024-06-18,Solar,53.55,91.04,2.45
10200,2024-04-15,Solar,23.85,282.59,0.35
10113,2024-07-07,Wind,72.42,141.58,2.13
10058,2024-08-17,Wind,123.37,69.95,7.35
10171,2024-09-30,Solar,36.87,88.08,1.74
10033,2024-12-04,Solar,10.41,295.98,0.15
10118,2022-07-23,Solar,58.06,62.35,3.88
10236,2025-04-04,Wind,78.89,229.2,1.43
10156,2025-04-05,Solar,38.93,45.6,3.56
10204,2025-08-03,Solar,61.98,211.04,1.22
10166,2022-06-07,Wind,82.14,137.59,2.49
10204,2024-11-24,Solar,69.38,156.53,1.85
10115,2025-09-08,Solar,56.6,215.68,1.09
10091,2023-05-25,Solar,46.96,55.08,3.55
10233,2022-09-16,Wind,134.36,271.97,2.06
10032,2025-06-04,Solar,54.62,29.95,7.6
10238,2025-02-27,Solar,35.1,133.99,1.09
10054,2022-11-10,Solar,26.36,23.57,4.66
10170,2025-09-06,Solar,46.39,132.86,1.45
10077,2022-04-16,Solar,36.16,297.06,0.51
10009,2023-10-27,Solar,63.01,261.38,1.0
10033,2022-07-13,Solar,77.23,200.35,1.61
10145,2022-10-15,Wind,58.81,158.89,1.54
10190,2023-06-24,Wind,101.56,28.75,14.72
10029,2025-07-02,Solar,38.23,111.07,1.43
10026,2024-11-02,Wind,89.01,61.02,6.08
10218,2022-09-09,Solar,63.18,40.74,6.46
10179,2024-08-13,Solar,46.67,255.05,0.76
10206,2025-05-09,Solar,1.0,150.5,0.03
10116,2023-05-14,Solar,31.27,195.57,0.67
10125,2023-12-11,Solar,28.75,256.08,0.47
10057,2022-12-20,Solar,6.0,22.76,1.1
10204,2024-12-22,Solar,85.67,291.39,1.23
10166,2023-04-13,Solar,23.33,103.52,0.94
10163,2024-09-21,Solar,47.81,243.26,0.82
10122,2024-10-19,Wind,73.79,236.72,1.3
10083,2022-12-14,Solar,78.79,43.02,7.63
10112,2023-07-14,Solar,58.33,72.87,3.34
10231,2024-03-19,Solar,18.79,136.06,0.58
10071,2025-02-05,Solar,53.5,201.58,1.11
10144,2022-02-11,Wind,88.3,82.06,4.48
10170,2024-02-14,Solar,33.0,274.08,0.5
10058,2025-08-13,Solar,35.37,37.41,3.94
10117,2025-02-23,Wind,94.07,50.18,7.81
10098,2024-12-05,Wind,119.82,123.72,4.04
10179,2025-01-31,Solar,28.9,235.07,0.51
10115,2022-11-07,Wind,79.07,29.87,11.03
10134,2022-10-26,Wind,49.68,51.8,4.0
10119,2023-12-23,Wind,91.01,257.96,1.47
10236,2022-02-25,Wind,57.85,274.62,0.88
10077,2024-12-18,Wind,72.94,100.26,3.03
10226,2025-08-29,Solar,53.97,187.26,1.2
10139,2024-07-15,Solar,38.11,42.91,3.7
10069,2023-06-07,Solar,25.04,48.59,2.15
10179,2023-11-11,Wind,14.58,47.43,1.28
10151,2022-11-17,Wind,49.57,200.53,1.03
10166,2025-01-23,Wind,94.36,161.46,2.44
10112,2024-03-28,Wind,113.04,134.62,3.5
10170,2023-05-11,Solar,58.69,265.41,0.92
10235,2023-08-10,Solar,48.78,279.47,0.73
10081,2022-12-26,Wind,88.33,68.6,5.37
10148,2023-01-31,Wind,93.79,256.78,1.52
10013,2022-06-28,Solar,41.81,172.67,1.01
10126,2023-01-13,Solar,44.17,174.71,1.05
10159,2023-09-03,Wind,56.92,231.24,1.03
10070,2025-02-24,Wind,93.7,108.59,3.6
10183,2024-12-29,Solar,65.46,247.89,1.1
10191,2022-07-05,Solar,16.54,151.48,0.45
10146,2024-09-18,Solar,38.2,180.83,0.88
10184,2024-07-03,Solar,35.03,287.12,0.51
10045,2024-06-17,Wind,135.37,97.57,5.78
10124,2025-04-21,Solar,60.23,52.01,4.83
10149,2022-05-04,Wind,54.84,20.03,11.41
10114,2022-02-26,Solar,72.4,256.54,1.18
10177,2024-09-28,Solar,50.03,43.04,4.84
10188,2025-02-07,Solar,48.84,121.56,1.67
10103,2023-12-26,Solar,35.33,157.88,0.93
10158,2024-02-13,Solar,49.56,136.23,1.52
10094,2024-10-23,Solar,56.44,222.21,1.06
10137,2024-04-17,Wind,90.82,53.98,7.01
10049,2024-01-03,Solar,5.37,122.83,0.18
10213,2024-07-28,Wind,88.04,51.8,7.08
10034,2023-09-17,Wind,114.11,212.59,2.24
10087,2022-01-07,Solar,65.46,245.41,1.11
10212,2022-01-04,Solar,16.25,194.21,0.35
10014,2025-04-04,Solar,95.33,236.81,1.68
10180,2022-10-21,Solar,58.14,66.52,3.64
10028,2024-07-28,Solar,63.82,232.35,1.14
10144,2023-02-19,Solar,67.29,20.55,13.64
10168,2022-11-28,Wind,109.39,51.2,8.9
10186,2023-09-11,Solar,61.82,102.38,2.52
10074,2024-12-24,Wind,84.27,293.38,1.2
10179,2024-08-19,Wind,96.07,35.77,11.19
10124,2023-01-23,Wind,109.15,252.66,1.8
10011,2024-03-16,Wind,103.52,202.37,2.13
10091,2024-02-17,Solar,34.81,281.9,0.51
10022,2022-03-13,Solar,17.58,30.28,2.42
10160,2024-01-08,Wind,56.88,195.67,1.21
10184,2022-02-15,Solar,31.48,76.06,1.72
10232,2023-12-05,Solar,102.78,276.15,1.55
10014,2022-07-27,Solar,63.91,40.76,6.53
10112,2022-10-23,Solar,77.01,127.33,2.52
10224,2023-01-10,Solar,27.27,40.29,2.82
10078,2023-01-18,Wind,76.88,267.41,1.2
10181,2024-10-20,Solar,1.0,86.06,0.05
10168,2024-09-16,Solar,63.65,47.15,5.62
10195,2024-08-03,Solar,11.81,199.08,0.25
10116,2023-10-22,Solar,71.3,77.34,3.84
10176,2025-07-10,Wind,111.03,209.9,2.2
10098,2024-02-14,Wind,120.55,289.05,1.74
10085,2023-07-04,Solar,40.87,262.41,0.65
10032,2025-05-29,Wind,39.04,155.47,1.05
10018,2022-07-23,Solar,33.83,207.16,0.68
10121,2022-06-24,Solar,69.15,251.06,1.15
10228,2023-06-29,Solar,53.0,137.23,1.61
10040,2023-07-11,Solar,51.48,84.62,2.53
10085,2024-09-09,Solar,43.31,83.37,2.16
10152,2024-10-06,Wind,71.12,290.08,1.02
10165,2024-03-20,Solar,67.09,280.79,1.0
10160,2024-11-10,Solar,73.8,158.17,1.94
10133,2024-07-07,Solar,32.37,42.03,3.21
10135,2023-10-08,Wind,64.16,247.32,1.08
10137,2025-03-09,Solar,64.6,287.68,0.94
10129,2023-01-12,Solar,57.42,22.55,10.61
10149,2024-03-01,Solar,43.82,226.87,0.8
10072,2022-01-17,Solar,72.74,192.23,1.58
10028,2023-06-28,Solar,48.31,98.4,2.05
10132,2022-01-15,Solar,32.28,227.05,0.59
10109,2023-09-03,Solar,41.83,223.93,0.78
10139,2024-08-17,Wind,58.94,128.64,1.91
10096,2022-08-13,Solar,60.59,107.87,2.34
10212,2023-08-31,Solar,44.56,282.45,0.66
10068,2022-04-30,Solar,33.72,183.19,0.77
10081,2024-02-13,Wind,70.75,237.46,1.24
10088,2024-08-03,Wind,94.46,208.75,1.89
10152,2024-06-25,Solar,23.09,38.24,2.52
10051,2024-07-17,Solar,57.68,298.77,0.8
10102,2023-05-10,Solar,5.58,71.63,0.32
10223,2024-08-04,Solar,51.65,279.51,0.77
10186,2022-08-20,Solar,56.05,268.3,0.87
10145,2023-08-23,Wind,60.51,155.91,1.62
10029,2024-10-21,Solar,52.3,70.2,3.1
10190,2024-04-14,Solar,41.13,278.06,0.62
10024,2023-06-10,Solar,57.36,159.6,1.5
10202,2024-02-11,Wind,20.9,88.92,0.98
10027,2022-02-05,Wind,54.13,270.34,0.83
10066,2025-04-01,Wind,102.27,161.16,2.64
10031,2023-08-22,Wind,119.64,296.78,1.68
10137,2022-03-01,Solar,27.23,188.5,0.6
10105,2022-06-21,Solar,35.83,203.18,0.73
10122,2022-12-09,Solar,84.03,48.93,7.16
10008,2025-03-30,Solar,57.29,162.78,1.47
10058,2024-12-17,Solar,46.07,130.34,1.47
10015,2022-09-14,Wind,37.11,271.67,0.57
10036,2023-01-24,Solar,38.49,206.75,0.78
10010,2024-02-27,Solar,18.78,213.26,0.37
10013,2023-02-20,Solar,80.87,97.61,3.45
10079,2024-07-27,Solar,78.22,66.86,4.87
10117,2022-08-17,Solar,59.44,115.03,2.15
10127,2023-11-03,Solar,48.48,102.44,1.97
10238,2022-12-11,Wind,92.18,106.67,3.6
10148,2023-06-23,Solar,76.65,25.36,12.59
10071,2025-03-23,Wind,103.84,119.47,3.62
10030,2024-02-03,Solar,67.3,207.0,1.35
10103,2023-09-04,Wind,39.38,287.4,0.57
10070,2025-09-27,Solar,58.71,216.28,1.13
10104,2024-06-16,Solar,83.34,228.25,1.52
10177,2023-09-26,Wind,71.26,105.13,2.82
10066,2023-07-18,Wind,115.82,42.7,11.3
10186,2025-07-10,Wind,78.04,83.76,3.88
10080,2023-07-09,Wind,83.48,67.12,5.18
10181,2022-10-04,Solar,80.7,43.65,7.7
10067,2024-10-15,Wind,84.55,244.29,1.44
10121,2024-10-20,Wind,72.77,295.39,1.03
10226,2025-07-14,Solar,38.45,79.75,2.01
10205,2023-12-18,Solar,21.34,52.78,1.68
10061,2024-10-02,Solar,51.56,124.1,1.73
10193,2024-07-12,Solar,26.23,68.49,1.6
10116,2024-08-10,Solar,65.8,292.54,0.94
10066,2025-05-31,Solar,21.11,65.24,1.35
10201,2024-02-21,Solar,81.73,56.18,6.06
10198,2023-06-03,Solar,14.32,39.26,1.52
10163,2023-08-05,Solar,24.27,144.6,0.7
10237,2024-09-02,Wind,69.04,147.46,1.95
10042,2025-03-21,Wind,61.84,294.91,0.87
10039,2025-03-24,Wind,52.81,211.12,1.04
10042,2022-01-06,Solar,53.44,60.13,3.7
10044,2023-11-11,Solar,64.62,209.29,1.29
10076,2022-04-04,Solar,54.52,93.6,2.43
10126,2023-12-08,Solar,44.35,112.57,1.64
10164,2023-07-30,Wind,115.51,33.97,14.17
10046,2022-01-02,Solar,49.21,161.0,1.27
10127,2023-07-04,Solar,60.47,62.31,4.04
10199,2025-06-24,Wind,69.23,286.96,1.01
10222,2022-09-05,Solar,43.35,215.14,0.84
10200,2022-07-07,Solar,89.57,91.55,4.08
10030,2024-09-21,Wind,55.93,60.98,3.82
10113,2024-11-27,Wind,64.93,20.53,13.18
10109,2025-01-01,Solar,72.18,89.68,3.35
10043,2022-02-24,Solar,43.56,229.98,0.79
10100,2024-08-07,Wind,39.87,210.19,0.79
10031,2022-11-27,Solar,55.15,192.14,1.2
10059,2022-12-23,Wind,76.43,123.35,2.58
10161,2025-05-26,Solar,38.99,50.91,3.19
10020,2023-12-04,Wind,91.17,169.35,2.24
10029,2023-11-22,Solar,68.36,61.43,4.64
10097,2025-09-30,Solar,67.06,84.64,3.3
10180,2023-08-25,Solar,29.62,216.18,0.57
10151,2022-12-01,Solar,58.2,121.49,2.0
10147,2022-01-27,Wind,99.83,24.9,16.71
10105,2022-03-21,Solar,76.57,270.45,1.18
10179,2023-03-28,Wind,111.92,220.75,2.11
10159,2023-12-11,Wind,100.36,104.29,4.01
10181,2023-12-10,Solar,19.36,275.48,0.29
10036,2024-03-12,Solar,95.08,32.73,12.1
10208,2023-12-22,Wind,57.91,223.89,1.08
10071,2025-02-24,Solar,53.52,132.13,1.69
10027,2023-02-07,Solar,4.04,227.53,0.07
10121,2025-02-16,Wind,57.18,295.07,0.81
10064,2022-10-17,Wind,94.64,229.22,1.72
10004,2022-11-16,Solar,66.76,265.61,1.05
10232,2025-04-18,Wind,92.01,146.66,2.61
10213,2023-09-24,Solar,23.9,144.54,0.69
10239,2024-12-26,Solar,5.81,258.42,0.09
10202,2022-05-20,Wind,101.96,92.28,4.6
10062,2023-05-30,Solar,1.0,153.63,0.03
10170,2022-03-20,Solar,47.73,186.35,1.07
10189,2025-01-05,Solar,46.66,84.6,2.3
10167,2022-09-12,Solar,9.55,103.39,0.38
10076,2022-01-17,Wind,66.87,198.74,1.4
10211,2025-04-30,Solar,59.73,204.6,1.22
10043,2023-05-13,Wind,87.12,77.47,4.69
10067,2023-09-27,Solar,31.95,214.02,0.62
10007,2024-05-15,Solar,41.65,21.43,8.1
10206,2024-11-04,Solar,1.0,95.5,0.04
10185,2022-12-22,Wind,23.44,294.38,0.33
10060,2025-03-24,Wind,80.37,222.96,1.5
10209,2024-02-11,Solar,58.01,193.57,1.25
10084,2024-09-04,Solar,31.37,24.53,5.33
10194,2023-08-02,Wind,87.17,144.92,2.51
10181,2023-06-21,Solar,21.7,63.38,1.43
10067,2022-12-21,Solar,34.64,56.46,2.56
10218,2022-04-23,Solar,24.23,145.49,0.69
10209,2023-06-30,Solar,20.45,21.3,4.0
10185,2022-12-31,Solar,62.66,284.81,0.92
10023,2024-04-04,Solar,1.0,171.9,0.02
10079,2025-05-27,Solar,34.01,213.33,0.66
10219,2022-10-24,Wind,88.83,56.89,6.51
10041,2025-03-02,Solar,46.19,258.28,0.75
10111,2023-10-09,Wind,60.69,269.92,0.94
10006,2024-06-21,Wind,92.34,174.01,2.21
10205,2023-10-05,Solar,32.95,198.46,0.69
10163,2024-02-04,Wind,77.57,266.11,1.21
10004,2024-04-28,Solar,30.71,127.1,1.01
10063,2023-10-18,Solar,44.96,46.34,4.04
10050,2022-07-16,Wind,84.43,169.49,2.08
10190,2023-02-28,Wind,118.98,242.99,2.04
10033,2024-05-09,Wind,65.17,227.81,1.19
10047,2023-11-20,Wind,52.38,93.31,2.34
10043,2025-05-21,Solar,44.82,181.11,1.03
10059,2025-09-26,Solar,75.21,159.72,1.96
10074,2024-11-19,Solar,27.19,181.09,0.63
10019,2023-02-24,Wind,96.86,22.96,17.58
10063,2023-08-17,Wind,77.63,85.13,3.8
10155,2024-10-16,Solar,51.53,44.07,4.87
10126,2023-10-18,Wind,73.2,98.82,3.09
10157,2024-12-25,Solar,3.2,264.61,0.05
10073,2022-06-21,Wind,99.36,24.47,16.92
10150,2023-06-27,Solar,39.16,164.53,0.99
10102,2022-02-03,Wind,44.11,37.97,4.84
10026,2024-10-15,Solar,1.0,155.75,0.03
10061,2022-07-01,Solar,5.01,218.57,0.1
10059,2022-01-20,Solar,114.24,156.44,3.04
10211,2025-05-08,Wind,26.99,266.66,0.42
10046,2025-03-01,Wind,94.62,71.84,5.49
10061,2025-07-03,Solar,80.48,138.7,2.42
10091,2024-11-04,Solar,41.95,255.44,0.68
10095,2023-11-21,Wind,119.52,181.33,2.75
10210,2024-01-15,Solar,46.57,299.73,0.65
10003,2024-01-19,Solar,29.18,281.84,0.43
10239,2022-12-07,Solar,22.14,298.92,0.31
10219,2025-05-30,Solar,66.49,90.71,3.05
10174,2024-01-23,Solar,65.55,157.14,1.74
10166,2022-03-27,Wind,89.87,175.31,2.14
10132,2025-09-01,Wind,129.48,148.49,3.63
10087,2024-01-22,Solar,48.51,257.95,0.78
10100,2022-12-07,Solar,45.76,239.17,0.8
10045,2022-03-16,Wind,52.47,241.66,0.9
10019,2023-10-13,Solar,58.09,72.42,3.34
10058,2025-08-17,Solar,76.58,201.16,1.59
10074,2022-12-29,Wind,37.14,168.72,0.92
10067,2025-07-06,Wind,37.26,20.76,7.48
10166,2025-03-18,Solar,11.34,240.76,0.2
10152,2022-08-13,Solar,9.84,65.19,0.63
10022,2023-07-08,Wind,70.03,147.31,1.98
10078,2025-01-07,Solar,40.36,95.94,1.75
10135,2025-08-11,Solar,12.45,257.21,0.2
10230,2025-01-31,Solar,62.51,48.07,5.42
10059,2024-12-29,Wind,69.75,33.91,8.57
10115,2025-08-05,Wind,74.76,249.36,1.25
10096,2025-04-14,Wind,65.78,113.83,2.41
10214,2025-06-21,Wind,73.37,250.89,1.22
10238,2022-04-04,Solar,70.19,268.7,1.09
10025,2023-11-05,Solar,41.98,101.51,1.72
10215,2022-06-01,Wind,59.09,177.21,1.39
10014,2022-03-03,Solar,60.52,196.51,1.28
10228,2023-12-05,Wind,81.7,141.69,2.4
10044,2022-06-14,Solar,55.2,166.75,1.38
10073,2024-05-02,Wind,100.11,206.6,2.02
10121,2023-02-19,Wind,108.01,142.85,3.15
10201,2022-05-10,Solar,79.25,173.59,1.9
10064,2022-03-26,Wind,102.73,289.74,1.48
10054,2024-12-04,Wind,93.01,155.63,2.49
10215,2023-01-08,Wind,72.44,159.74,1.89
10085,2024-10-28,Solar,22.4,297.19,0.31
10140,2023-12-05,Solar,71.5,144.21,2.07
10216,2024-02-23,Wind,110.02,137.66,3.33
10239,2022-05-22,Wind,111.56,161.76,2.87
10083,2023-06-02,Wind,35.51,248.22,0.6
10112,2024-02-06,Solar,52.47,141.87,1.54
10211,2023-05-20,Solar,108.27,93.58,4.82
10222,2023-09-29,Solar,44.48,267.25,0.69
10202,2025-06-25,Wind,52.42,203.34,1.07
10222,2022-02-03,Wind,84.76,217.37,1.62
10048,2025-06-05,Solar,54.23,233.7,0.97
10195,2022-09-25,Wind,85.47,291.6,1.22
10039,2024-12-03,Wind,95.98,111.29,3.59
10133,2023-02-13,Solar,34.25,283.07,0.5
10003,2024-01-17,Solar,37.46,54.03,2.89
10075,2022-08-11,Wind,90.65,196.62,1.92
10170,2025-03-30,Wind,99.65,189.67,2.19
10129,2023-08-07,Solar,36.69,53.26,2.87
10152,2024-01-31,Solar,21.35,20.74,4.29
10024,2025-09-22,Solar,46.29,21.75,8.87
10079,2022-06-13,Solar,9.92,238.88,0.17
10063,2023-06-09,Solar,49.56,132.31,1.56
10152,2022-06-22,Wind,57.07,175.49,1.36
10167,2022-06-13,Solar,14.93,279.22,0.22
10080,2023-10-09,Wind,40.61,251.8,0.67
10045,2024-03-23,Solar,66.76,192.48,1.45
10025,2025-03-06,Solar,3.32,101.36,0.14
10007,2024-09-25,Solar,45.03,141.94,1.32
10234,2023-12-04,Wind,91.69,87.97,4.34
10101,2024-07-18,Solar,25.41,235.62,0.45
10026,2025-03-06,Solar,72.14,279.72,1.07
10068,2025-07-10,Solar,19.79,122.12,0.68
10182,2025-04-24,Solar,56.28,172.04,1.36
10014,2025-04-12,Solar,65.28,221.64,1.23
10007,2023-11-29,Solar,53.0,110.35,2.0
10191,2025-05-31,Solar,53.24,39.47,5.62
10111,2024-06-22,Wind,25.52,74.68,1.42
10083,2024-02-16,Solar,66.37,56.59,4.89
10191,2025-04-22,Solar,73.16,136.31,2.24
10055,2022-09-15,Solar,63.18,51.83,5.08
10103,2023-05-01,Solar,41.34,142.23,1.21
10168,2025-09-03,Wind,93.41,219.41,1.77
10086,2025-01-29,Solar,41.58,153.07,1.13
10197,2022-04-17,Solar,65.87,181.48,1.51
10071,2022-07-14,Solar,78.71,85.86,3.82
10055,2024-01-13,Solar,50.78,233.29,0.91
10033,2022-09-30,Solar,53.69,297.56,0.75
10025,2025-08-16,Wind,72.94,279.9,1.09
10031,2024-01-15,Solar,42.82,238.84,0.75
10106,2023-02-28,Wind,106.59,83.93,5.29
10216,2022-03-17,Solar,16.3,285.24,0.24
10152,2023-11-13,Solar,40.27,234.33,0.72
10024,2025-05-04,Solar,63.07,108.96,2.41
10106,2022-11-18,Wind,87.99,214.37,1.71
10048,2023-02-18,Wind,82.11,295.26,1.16
10150,2024-04-20,Solar,53.91,85.27,2.63
10115,2025-06-27,Wind,69.91,73.01,3.99
10091,2022-05-03,Solar,45.63,93.81,2.03
10033,2022-07-27,Solar,35.14,183.42,0.8
10119,2024-10-01,Solar,29.36,38.76,3.16
10059,2022-02-28,Solar,71.72,246.71,1.21
10029,2025-05-10,Solar,40.74,151.2,1.12
10010,2024-07-20,Wind,102.39,228.2,1.87
10053,2024-12-17,Wind,78.94,77.87,4.22
10184,2022-09-05,Wind,136.31,149.28,3.8
10169,2022-11-05,Solar,36.62,202.79,0.75
10101,2022-05-03,Solar,54.48,114.41,1.98
10066,2023-07-11,Solar,76.0,185.53,1.71
10118,2023-10-08,Wind,48.69,215.51,0.94
10099,2023-09-29,Wind,58.39,230.42,1.06
10062,2022-06-14,Wind,68.78,72.56,3.95
10141,2024-07-31,Solar,67.76,228.91,1.23
10084,2023-08-11,Wind,100.06,32.07,13.0
10115,2023-11-15,Solar,79.05,76.82,4.29
10030,2025-03-23,Wind,87.52,79.5,4.59
10163,2022-01-27,Solar,59.86,203.73,1.22
10057,2023-03-26,Solar,60.56,45.17,5.59
10171,2024-11-27,Wind,77.21,109.93,2.93
10135,2025-02-18,Wind,125.78,168.15,3.12
10074,2022-02-11,Solar,71.72,189.05,1.58
10170,2022-09-12,Solar,52.04,271.94,0.8
10203,2024-06-15,Wind,86.77,204.4,1.77
10153,2023-07-25,Wind,69.74,139.57,2.08
