RegionID,Timestamp,LoadMW,UtilizationPct,TransformerCount,LossesPct
10230,2025-07-11 15:00:00,94.2,54,9,6.3
10038,2023-08-26 18:00:00,72.33,64,25,9.31
10140,2023-07-19 00:00:00,90.86,97,6,7.09
10078,2024-06-12 21:00:00,86.37,58,17,3.42
10096,2022-06-04 14:00:00,83.53,107,26,7.03
10051,2024-11-09 17:00:00,39.7,68,24,5.3
10158,2022-09-24 09:00:00,55.67,56,28,10.4
10103,2024-07-27 13:00:00,57.0,84,27,6.49
10118,2024-11-10 01:00:00,54.63,110,12,6.84
10002,2023-05-19 00:00:00,94.76,73,5,7.85
10043,2024-02-17 23:00:00,92.61,60,17,4.54
10043,2023-05-28 22:00:00,95.1,71,6,6.67
10115,2025-08-12 08:00:00,74.06,64,29,6.21
10187,2023-10-28 18:00:00,61.47,56,11,3.5
10082,2023-09-12 11:00:00,67.38,54,25,2.25
10011,2023-09-17 04:00:00,22.25,36,18,7.53
10220,2022-11-19 04:00:00,5.0,20,21,9.02
10082,2025-05-19 15:00:00,74.25,75,14,9.69
10045,2023-01-25 18:00:00,59.46,109,23,11.45
10125,2023-01-17 08:00:00,81.2,97,15,3.88
10225,2024-03-13 16:00:00,85.8,62,20,5.84
10079,2022-06-30 10:00:00,65.24,50,15,6.35
10054,2024-09-07 14:00:00,60.46,54,21,5.49
10046,2024-02-22 16:00:00,35.79,39,27,9.34
10066,2024-09-17 12:00:00,41.58,66,19,6.93
10202,2022-02-13 18:00:00,64.95,81,12,5.01
10140,2024-05-12 07:00:00,53.2,46,6,6.47
10041,2024-02-14 18:00:00,55.99,86,10,2.68
10231,2023-01-08 05:00:00,57.63,45,10,5.46
10029,2022-08-02 03:00:00,92.38,65,15,5.52
10130,2022-09-05 11:00:00,105.63,76,18,6.67
10108,2024-03-23 12:00:00,55.88,93,20,8.66
10236,2022-07-30 01:00:00,103.26,90,20,9.46
10141,2024-03-17 06:00:00,83.08,61,28,8.96
10109,2022-03-12 01:00:00,45.88,82,12,12.66
10101,2024-11-09 04:00:00,46.43,37,12,6.86
10095,2022-05-22 06:00:00,127.67,101,12,10.21
10096,2024-12-27 02:00:00,26.2,33,7,7.29
10042,2023-05-13 17:00:00,126.62,102,8,11.93
10074,2025-02-03 06:00:00,71.06,64,8,6.24
10228,2025-08-25 05:00:00,73.73,62,22,6.5
10198,2023-12-28 01:00:00,93.36,87,28,6.13
10214,2024-02-25 05:00:00,70.56,38,25,6.43
10041,2023-10-10 12:00:00,10.48,15,18,5.67
10065,2025-05-13 17:00:00,89.87,80,20,1.87
10206,2024-09-30 14:00:00,56.03,66,14,9.68
10203,2022-02-09 11:00:00,8.4,10,19,7.01
10155,2025-05-24 06:00:00,110.7,60,28,6.59
10153,2025-03-01 01:00:00,88.2,79,18,5.24
10051,2024-07-22 05:00:00,37.17,38,17,5.25
10090,2022-03-07 05:00:00,101.48,58,15,13.77
10208,2022-09-07 16:00:00,104.27,91,19,6.11
10152,2022-06-04 15:00:00,58.34,72,8,5.62
10231,2022-12-19 13:00:00,58.12,28,9,3.13
10162,2022-08-28 22:00:00,52.77,103,18,8.19
10132,2024-09-30 08:00:00,20.57,51,11,5.36
10123,2023-01-19 00:00:00,33.07,33,22,6.54
10020,2022-05-17 05:00:00,77.91,58,24,8.99
10004,2025-02-24 03:00:00,50.34,87,23,9.18
10019,2024-02-21 22:00:00,23.66,29,13,11.4
10204,2023-09-08 13:00:00,49.08,80,18,8.42
10069,2024-09-17 13:00:00,80.84,87,8,6.5
10194,2024-08-03 05:00:00,38.79,71,19,7.33
10089,2024-07-23 09:00:00,65.89,43,19,4.62
10141,2025-08-31 15:00:00,134.24,108,28,5.07
10194,2024-05-03 02:00:00,46.42,67,26,9.17
10130,2025-07-23 06:00:00,63.87,58,19,6.2
10107,2025-01-18 18:00:00,74.79,59,26,5.86
10072,2025-02-15 13:00:00,69.14,51,13,5.32
10012,2022-10-28 17:00:00,100.54,120,17,8.3
10142,2025-03-04 10:00:00,5.0,21,22,2.94
10135,2025-09-06 09:00:00,81.35,60,18,3.83
10236,2025-01-25 18:00:00,56.0,42,11,3.17
10067,2022-05-25 11:00:00,35.12,42,11,10.24
10165,2025-08-18 04:00:00,80.75,77,10,9.27
10099,2025-05-01 07:00:00,56.95,69,11,3.98
10168,2023-01-28 23:00:00,72.02,51,16,7.6
10079,2023-03-15 01:00:00,68.84,68,27,6.29
10125,2023-09-16 09:00:00,26.95,31,23,6.69
10067,2023-01-21 09:00:00,58.49,46,8,5.29
10113,2024-05-13 20:00:00,60.12,71,13,6.85
10137,2022-04-26 17:00:00,54.36,50,27,8.72
10185,2025-06-12 19:00:00,74.48,56,18,10.38
10119,2022-09-17 18:00:00,84.03,78,5,10.35
10029,2023-05-06 04:00:00,132.42,107,23,4.79
10165,2022-07-12 15:00:00,56.46,45,19,6.01
10083,2023-01-31 01:00:00,84.79,92,12,6.0
10090,2023-12-17 05:00:00,103.32,88,17,5.74
10099,2022-08-13 20:00:00,53.37,55,17,1.39
10163,2025-07-08 17:00:00,76.66,97,29,10.18
10062,2023-06-18 12:00:00,45.04,43,10,9.49
10101,2022-01-08 04:00:00,61.76,49,24,9.74
10140,2023-08-15 21:00:00,104.75,87,14,9.11
10048,2024-12-22 00:00:00,44.17,74,29,9.86
10135,2023-08-08 15:00:00,84.56,90,17,11.26
10138,2023-08-03 02:00:00,37.64,45,8,5.7
10053,2024-02-17 13:00:00,60.51,61,7,5.59
10094,2024-11-25 16:00:00,61.59,19,25,8.4
10201,2023-05-26 08:00:00,73.58,56,10,3.88
10200,2025-09-21 17:00:00,120.92,101,11,8.51
10095,2022-01-13 13:00:00,92.37,72,18,3.47
10036,2023-05-12 02:00:00,35.7,66,27,6.82
10222,2024-01-12 15:00:00,98.6,73,22,5.82
10073,2022-10-03 23:00:00,81.13,120,15,11.94
10227,2024-07-15 06:00:00,90.49,84,27,9.1
10206,2024-12-12 01:00:00,50.66,56,12,7.52
10100,2022-06-27 06:00:00,92.23,86,25,6.58
10083,2023-02-06 13:00:00,55.72,58,10,2.66
10206,2025-02-28 07:00:00,79.79,82,13,9.21
10160,2024-06-29 21:00:00,88.52,52,8,3.69
10122,2022-09-05 21:00:00,86.71,108,16,10.3
10042,2022-11-09 18:00:00,94.48,81,11,3.69
10041,2022-09-15 02:00:00,40.98,59,16,7.29
10012,2025-03-17 02:00:00,81.76,88,24,4.19
10148,2022-08-26 09:00:00,55.78,44,5,7.45
10218,2024-03-06 20:00:00,72.85,46,26,7.89
10103,2024-02-01 10:00:00,26.18,54,21,6.25
10088,2024-01-17 10:00:00,54.05,31,24,7.01
10211,2022-06-21 21:00:00,57.69,67,21,5.39
10038,2023-03-28 04:00:00,131.82,106,7,10.7
10116,2024-07-13 22:00:00,5.0,17,5,6.13
10069,2023-04-25 15:00:00,74.31,102,24,4.44
10090,2024-02-08 01:00:00,105.0,71,7,11.97
10057,2024-03-12 18:00:00,70.43,67,20,8.36
10178,2023-08-20 11:00:00,38.07,46,7,6.4
10128,2024-12-01 15:00:00,54.73,74,21,9.0
10173,2022-08-04 15:00:00,50.7,84,22,5.81
10187,2022-01-27 23:00:00,61.75,81,18,5.78
10035,2023-02-01 16:00:00,49.63,60,22,5.68
10185,2023-12-09 17:00:00,73.87,49,24,8.37
10125,2023-07-31 07:00:00,72.01,91,24,6.3
10053,2022-01-11 18:00:00,92.42,68,20,8.64
10003,2024-10-08 17:00:00,32.92,41,5,7.99
10119,2022-07-09 19:00:00,77.35,73,11,8.84
10086,2024-12-26 05:00:00,97.87,87,5,8.06
10087,2024-04-12 17:00:00,61.91,56,27,5.98
10133,2022-04-27 00:00:00,79.5,92,27,9.5
10108,2022-02-19 18:00:00,42.31,75,20,6.95
10182,2024-11-28 23:00:00,13.58,28,24,2.17
10067,2023-12-05 07:00:00,62.32,90,18,5.49
10155,2025-08-26 10:00:00,85.1,71,16,8.95
10143,2023-05-27 01:00:00,34.6,36,12,5.52
10193,2024-01-12 01:00:00,85.43,62,12,5.44
10091,2022-08-05 17:00:00,47.32,68,29,8.04
10114,2023-03-17 22:00:00,80.41,67,24,6.86
10174,2023-10-11 16:00:00,50.04,63,21,4.31
10042,2025-02-24 11:00:00,88.0,70,20,9.35
10144,2025-07-22 11:00:00,24.82,52,20,8.88
10213,2022-08-28 19:00:00,51.67,87,18,8.33
10225,2023-01-16 05:00:00,110.54,85,9,4.19
10137,2025-04-26 05:00:00,65.19,71,16,7.45
10069,2024-01-20 14:00:00,68.88,74,8,6.34
10112,2025-03-27 21:00:00,90.37,75,8,6.87
10041,2023-04-03 19:00:00,45.68,69,10,9.92
10189,2024-09-23 23:00:00,64.03,33,18,5.15
10055,2023-02-09 03:00:00,99.2,64,21,6.24
10071,2024-05-09 05:00:00,18.35,32,29,8.86
10090,2023-03-26 03:00:00,93.67,102,6,8.25
10202,2023-08-20 11:00:00,32.81,23,28,9.15
10097,2024-12-01 01:00:00,61.56,76,7,3.4
10158,2024-01-22 02:00:00,101.88,83,24,8.36
10215,2023-11-09 22:00:00,119.1,109,20,5.7
10088,2022-01-26 15:00:00,106.8,93,8,10.83
10055,2023-05-26 22:00:00,83.53,75,12,7.2
10019,2022-09-30 01:00:00,40.48,65,17,7.21
10023,2024-10-23 21:00:00,80.08,74,22,12.91
10095,2022-10-19 17:00:00,52.87,20,28,6.79
10105,2022-04-02 10:00:00,81.99,54,8,6.22
10021,2023-08-12 12:00:00,75.79,96,22,10.38
10224,2022-12-27 16:00:00,5.0,10,15,5.08
10030,2022-09-28 17:00:00,65.8,64,11,7.67
10087,2025-06-20 17:00:00,106.6,114,16,6.4
10094,2023-01-15 17:00:00,128.94,92,25,10.46
10020,2022-04-02 08:00:00,39.51,38,27,5.19
10019,2025-05-05 13:00:00,35.3,50,23,7.18
10016,2025-06-05 02:00:00,40.09,73,20,3.01
10186,2024-01-27 18:00:00,54.76,39,11,4.55
10213,2024-06-01 04:00:00,9.47,18,9,6.65
10131,2024-10-26 01:00:00,5.0,10,13,9.42
10083,2025-04-21 02:00:00,53.18,53,11,6.2
10128,2024-08-17 05:00:00,87.95,106,27,5.63
10116,2023-09-30 01:00:00,44.65,86,17,5.99
10038,2024-02-11 12:00:00,76.88,64,9,11.48
10061,2022-02-15 00:00:00,70.67,50,8,8.11
10203,2025-07-22 23:00:00,38.94,69,19,1.72
10129,2025-02-28 15:00:00,69.96,59,28,4.99
10021,2024-08-18 09:00:00,59.3,69,20,9.03
10106,2022-05-21 00:00:00,82.55,57,15,5.05
10072,2022-03-10 02:00:00,106.01,95,28,1.0
10119,2022-12-20 22:00:00,79.02,62,12,8.02
10115,2024-11-22 11:00:00,111.84,100,26,3.99
10179,2024-12-13 21:00:00,85.88,64,8,9.35
10028,2022-07-29 18:00:00,83.98,62,28,9.2
10222,2024-03-14 12:00:00,81.22,59,29,12.04
10115,2023-05-03 09:00:00,78.52,62,17,3.37
10040,2024-08-07 07:00:00,63.93,42,24,8.55
10137,2024-07-25 02:00:00,53.66,75,26,5.53
10233,2022-07-26 02:00:00,23.95,26,13,8.51
10203,2024-06-04 10:00:00,27.55,45,11,10.35
10212,2023-02-14 04:00:00,65.32,71,26,7.94
10113,2025-07-02 09:00:00,52.11,72,14,7.14
10057,2024-01-08 05:00:00,69.62,36,15,8.07
10132,2022-04-28 01:00:00,69.01,120,5,5.43
10176,2022-10-22 12:00:00,95.74,82,21,10.21
10191,2023-01-25 05:00:00,27.26,55,12,9.53
10127,2022-01-25 11:00:00,8.61,12,21,11.43
10143,2025-09-23 21:00:00,59.39,72,13,6.12
10158,2022-10-27 18:00:00,74.36,58,15,6.6
10010,2025-03-12 03:00:00,106.09,80,5,7.85
10007,2025-04-04 08:00:00,46.87,69,16,6.9
10033,2024-01-31 13:00:00,100.56,61,28,6.16
10003,2025-08-22 16:00:00,47.18,41,28,9.2
10235,2022-03-28 03:00:00,37.17,65,19,7.65
10155,2024-07-16 15:00:00,85.33,59,21,5.93
10013,2025-05-02 11:00:00,44.05,87,23,5.15
10221,2022-12-13 03:00:00,86.69,80,24,3.72
10058,2023-02-23 00:00:00,50.53,37,14,4.87
10126,2024-12-21 15:00:00,134.13,115,19,10.29
10184,2022-04-16 21:00:00,89.63,82,27,8.89
10189,2023-07-02 08:00:00,89.08,79,18,5.25
10020,2024-07-03 21:00:00,85.93,75,15,8.09
10137,2024-02-29 02:00:00,52.61,59,17,9.09
10211,2025-05-04 21:00:00,73.2,54,22,9.79
10033,2022-03-16 06:00:00,108.89,86,21,6.05
10160,2022-04-07 18:00:00,46.68,41,9,2.95
10027,2024-12-18 23:00:00,56.85,34,29,5.34
10016,2023-10-03 10:00:00,35.86,60,5,5.17
10055,2024-12-07 14:00:00,105.64,98,10,8.48
10061,2023-08-16 16:00:00,70.1,67,11,9.53
10057,2024-05-04 04:00:00,82.37,46,26,3.92
10027,2025-08-02 08:00:00,79.49,47,23,4.43
10184,2024-05-09 06:00:00,117.93,97,9,3.0
10170,2022-10-09 17:00:00,62.89,81,25,1.71
10116,2023-08-02 06:00:00,20.53,35,24,4.46
10176,2024-04-30 10:00:00,91.77,80,26,5.91
10055,2022-12-02 14:00:00,89.61,89,19,9.88
10237,2023-07-21 02:00:00,90.14,71,28,8.95
10109,2025-05-15 17:00:00,78.61,120,22,3.65
10012,2022-03-23 07:00:00,51.56,72,14,11.79
10068,2023-09-23 02:00:00,34.89,43,29,3.69
10146,2022-01-01 12:00:00,28.7,60,15,7.29
10220,2022-09-25 19:00:00,13.36,11,22,5.78
10090,2022-05-13 20:00:00,98.04,60,20,14.6
10058,2025-09-23 16:00:00,104.91,81,16,10.83
10044,2025-03-08 17:00:00,54.42,58,11,4.74
10139,2025-04-15 16:00:00,91.14,69,25,4.84
10076,2024-06-10 19:00:00,62.78,82,10,7.08
10048,2022-07-10 08:00:00,33.3,42,16,10.26
10104,2025-02-02 11:00:00,96.43,67,19,4.22
10102,2024-04-14 06:00:00,87.21,77,11,2.23
10072,2022-09-19 03:00:00,71.47,52,5,9.24
10054,2022-11-27 16:00:00,82.3,66,7,4.39
10058,2024-07-15 18:00:00,79.88,63,11,3.85
10217,2024-11-01 09:00:00,73.87,47,10,5.34
10120,2022-05-27 17:00:00,85.03,57,22,3.39
10217,2024-11-23 12:00:00,61.01,55,19,8.26
10163,2025-06-01 13:00:00,42.17,45,25,6.97
10062,2024-11-01 01:00:00,60.96,74,19,3.13
10116,2025-02-28 07:00:00,56.12,120,9,8.25
10056,2024-07-31 00:00:00,5.0,10,8,9.2
10111,2024-02-14 20:00:00,105.54,77,5,7.85
10004,2025-05-12 02:00:00,41.35,63,9,4.74
10197,2024-05-04 16:00:00,16.38,17,22,8.2
10052,2022-12-26 17:00:00,46.45,50,23,7.85
10036,2025-04-22 23:00:00,51.29,102,8,9.15
10003,2022-11-13 10:00:00,45.45,42,27,7.0
10032,2024-09-24 16:00:00,40.92,53,9,6.34
10197,2022-04-18 23:00:00,48.55,83,13,10.34
10023,2025-09-15 03:00:00,81.62,60,12,6.52
10053,2025-08-05 01:00:00,79.12,62,20,6.45
10093,2024-01-23 23:00:00,45.57,77,13,4.03
10055,2025-05-02 07:00:00,87.25,65,29,6.35
10149,2022-03-18 08:00:00,93.09,83,24,8.85
10154,2025-03-22 20:00:00,46.03,72,25,7.73
10003,2023-09-12 02:00:00,48.13,72,8,5.38
10192,2023-11-14 16:00:00,90.91,50,8,3.47
10186,2024-05-02 13:00:00,57.34,57,7,7.85
10112,2025-05-04 23:00:00,74.72,56,21,8.24
10206,2023-08-10 04:00:00,30.06,24,24,5.62
10224,2023-12-26 09:00:00,46.61,82,16,4.55
10204,2025-06-01 20:00:00,5.0,10,25,3.86
10171,2022-05-25 03:00:00,86.07,120,14,9.06
10057,2025-09-02 03:00:00,78.09,57,27,4.59
10064,2023-04-29 05:00:00,107.31,76,9,4.88
10238,2024-01-23 14:00:00,96.32,60,28,6.33
10076,2024-07-19 22:00:00,40.99,51,25,8.23
10130,2023-09-27 03:00:00,67.48,60,11,11.11
10170,2022-03-16 18:00:00,58.52,76,25,6.86
10003,2023-08-14 06:00:00,41.21,57,18,4.08
10179,2024-11-03 15:00:00,74.79,59,16,4.12
10157,2025-07-04 04:00:00,5.36,12,26,8.33
10119,2025-06-07 19:00:00,113.67,96,6,10.16
10015,2024-09-08 23:00:00,79.93,67,27,4.19
10226,2022-03-18 18:00:00,78.8,78,6,6.96
10206,2023-02-18 06:00:00,50.66,66,18,7.33
10018,2023-03-23 00:00:00,65.69,32,25,7.57
10168,2024-06-01 15:00:00,87.3,74,29,3.95
10022,2024-09-03 06:00:00,70.08,52,22,8.63
10069,2025-03-09 08:00:00,37.34,38,19,3.27
10031,2023-09-01 21:00:00,80.17,79,23,10.02
10017,2025-04-08 22:00:00,48.2,75,10,7.95
10124,2023-11-27 04:00:00,57.99,68,27,6.47
10038,2025-09-14 06:00:00,70.71,60,10,5.33
10226,2022-11-23 04:00:00,62.29,51,15,6.5
10190,2024-07-04 13:00:00,95.17,72,14,4.5
10052,2024-08-09 10:00:00,32.7,24,16,10.76
10192,2022-02-02 19:00:00,94.09,85,13,5.54
10157,2025-07-21 03:00:00,35.36,72,27,6.4
10065,2023-02-16 20:00:00,102.55,85,16,7.84
10009,2023-02-03 19:00:00,62.34,85,17,5.7
10034,2024-08-22 09:00:00,33.78,30,28,9.09
10160,2025-07-03 19:00:00,90.96,67,5,6.56
10035,2024-09-30 06:00:00,21.53,13,14,10.76
10054,2023-09-04 16:00:00,99.41,88,7,6.77
10149,2023-11-28 11:00:00,88.55,71,6,7.55
10070,2022-03-27 17:00:00,80.85,68,15,3.23
10109,2023-11-29 08:00:00,18.62,41,27,7.26
10083,2023-12-18 10:00:00,41.31,32,6,9.14
10017,2025-01-03 05:00:00,36.75,67,17,8.24
10133,2022-11-23 18:00:00,48.79,47,20,9.62
10031,2022-06-24 20:00:00,26.12,39,21,9.89
10121,2025-07-16 00:00:00,20.15,30,26,7.64
10072,2023-12-25 13:00:00,82.25,76,15,6.96
10233,2024-09-19 22:00:00,88.1,120,21,4.26
10164,2025-01-22 16:00:00,67.52,54,23,7.09
10210,2023-05-30 11:00:00,30.77,59,23,10.37
10078,2025-04-12 13:00:00,97.81,69,11,10.75
10168,2025-05-17 09:00:00,77.43,54,9,3.42
10209,2022-08-13 02:00:00,67.68,70,22,5.2
10033,2023-05-28 18:00:00,79.35,70,5,6.17
10008,2025-02-19 18:00:00,114.58,112,13,7.14
10123,2022-07-20 16:00:00,81.62,78,5,6.77
10009,2023-11-11 07:00:00,61.47,74,14,7.25
10170,2024-11-09 03:00:00,92.0,120,18,10.13
10202,2022-05-08 14:00:00,91.46,110,5,8.81
10149,2022-03-20 14:00:00,83.53,53,13,2.85
10211,2023-01-31 17:00:00,77.59,75,19,5.44
10049,2024-04-29 04:00:00,23.54,41,22,1.55
10195,2025-05-03 22:00:00,42.19,31,9,4.18
10159,2024-09-27 22:00:00,22.52,49,13,8.24
10077,2024-10-24 14:00:00,15.48,29,6,9.58
10082,2025-04-05 04:00:00,52.96,45,18,3.24
10009,2024-08-18 01:00:00,47.43,44,24,11.07
10076,2024-02-02 23:00:00,35.85,43,7,6.92
10163,2025-06-29 09:00:00,68.65,90,14,13.64
10101,2022-08-08 20:00:00,90.7,76,13,7.81
10175,2025-04-11 00:00:00,42.91,51,22,8.19
10126,2022-02-24 15:00:00,71.57,70,5,11.55
10108,2025-05-13 16:00:00,61.62,87,17,9.28
10101,2022-02-18 03:00:00,77.07,61,17,10.58
10058,2022-06-04 04:00:00,98.25,65,21,8.15
10223,2024-03-28 15:00:00,36.69,68,14,8.34
10204,2022-12-14 23:00:00,38.43,63,15,6.77
10085,2025-06-25 22:00:00,66.23,58,28,8.65
10208,2023-11-03 15:00:00,114.28,99,13,10.22
10234,2024-06-27 06:00:00,77.35,47,9,8.68
10140,2022-12-06 01:00:00,46.92,23,13,9.37
10144,2023-09-05 18:00:00,56.11,107,27,5.55
10132,2025-09-20 22:00:00,39.15,63,10,4.73
10098,2024-09-12 03:00:00,52.02,66,21,4.6
10042,2022-08-18 09:00:00,71.16,63,19,6.24
10082,2024-10-18 01:00:00,86.29,83,20,4.97
10052,2024-02-07 02:00:00,5.0,10,6,9.06
10106,2023-07-01 16:00:00,85.21,47,12,9.03
10186,2022-07-23 19:00:00,53.71,61,18,5.54
10196,2022-06-30 19:00:00,64.08,73,14,7.25
10015,2022-01-13 08:00:00,117.36,77,15,4.71
10227,2023-11-05 16:00:00,61.93,51,5,6.23
10053,2025-03-15 23:00:00,89.86,76,21,8.14
10000,2023-10-29 03:00:00,77.73,56,16,8.5
10176,2024-02-11 21:00:00,80.94,72,28,7.65
10170,2025-04-23 02:00:00,56.7,51,8,6.54
10059,2023-02-16 00:00:00,55.04,39,21,1.0
10167,2024-05-11 11:00:00,99.99,88,9,6.7
10112,2022-03-13 12:00:00,43.82,26,29,10.85
10107,2022-08-05 23:00:00,79.43,78,17,3.1
10170,2023-04-18 15:00:00,49.97,79,24,10.04
10059,2022-06-12 18:00:00,88.31,76,19,9.22
10142,2022-06-18 06:00:00,74.09,120,26,10.43
10066,2023-06-06 08:00:00,11.18,20,15,7.4
10156,2025-01-13 12:00:00,83.19,72,11,7.99
10026,2023-01-28 05:00:00,21.18,19,19,11.11
10204,2024-05-15 23:00:00,32.16,58,11,5.94
10011,2022-02-18 17:00:00,18.02,41,16,8.35
10055,2024-12-27 11:00:00,100.37,90,15,1.0
10066,2024-10-04 04:00:00,19.8,14,5,7.85
10188,2022-04-15 14:00:00,22.25,49,16,8.81
10071,2022-03-27 23:00:00,38.05,68,7,8.31
10055,2022-06-29 04:00:00,95.29,92,15,7.31
10224,2024-03-03 18:00:00,78.19,120,13,8.96
10175,2022-06-30 05:00:00,66.37,77,25,11.46
10035,2022-04-21 23:00:00,31.8,37,22,9.31
10072,2025-06-19 21:00:00,84.16,87,19,7.23
10082,2024-01-16 02:00:00,82.57,72,11,12.49
10166,2024-11-11 02:00:00,79.25,120,23,8.96
10128,2024-09-10 15:00:00,93.97,120,29,12.08
10127,2022-12-14 21:00:00,5.0,10,9,10.08
10100,2022-08-15 15:00:00,89.59,84,7,6.95
10047,2022-11-20 18:00:00,68.1,71,8,12.23
10142,2023-04-10 07:00:00,13.37,32,13,10.42
10100,2024-02-01 11:00:00,100.27,75,19,8.1
10222,2023-03-25 09:00:00,134.82,109,24,7.27
10188,2022-05-15 04:00:00,42.1,54,28,4.74
10182,2025-07-29 16:00:00,43.9,88,26,6.67
10075,2022-04-08 23:00:00,53.94,89,12,6.02
10184,2024-01-07 15:00:00,111.82,94,15,5.44
10218,2024-11-06 10:00:00,50.86,54,28,3.81
10045,2023-11-15 00:00:00,58.42,102,22,10.99
10094,2025-08-29 01:00:00,124.83,103,13,8.82
10001,2025-02-22 14:00:00,86.54,89,13,12.49
10158,2023-02-27 07:00:00,82.6,59,25,4.79
10020,2022-02-04 12:00:00,117.93,95,6,12.04
10077,2022-02-23 09:00:00,68.79,120,29,2.52
10076,2023-06-07 14:00:00,37.85,49,13,6.25
10045,2023-11-28 20:00:00,35.88,69,16,6.91
10232,2023-01-29 18:00:00,96.63,64,21,7.68
10132,2024-10-23 12:00:00,21.73,54,21,7.33
10017,2023-10-14 14:00:00,8.19,19,24,4.59
10204,2022-05-05 03:00:00,52.71,106,22,7.13
10224,2025-04-02 06:00:00,60.46,103,9,2.03
10157,2024-07-23 19:00:00,46.7,93,6,3.42
10006,2025-05-31 06:00:00,113.24,101,20,7.2
10155,2022-05-21 21:00:00,107.81,76,22,5.86
10144,2025-01-17 19:00:00,32.46,57,18,7.27
10230,2024-12-01 21:00:00,114.94,101,18,7.0
10003,2025-03-25 18:00:00,59.95,53,12,9.32
10092,2023-05-23 15:00:00,72.23,80,8,2.11
10201,2024-05-05 07:00:00,97.16,78,7,2.14
10077,2023-05-07 19:00:00,22.61,43,20,5.76
10052,2022-07-27 12:00:00,104.39,109,7,5.28
10185,2025-01-27 13:00:00,87.87,58,9,7.02
10191,2022-07-24 23:00:00,70.74,100,19,1.15
10069,2024-06-08 23:00:00,74.09,92,23,5.55
10234,2024-10-04 15:00:00,57.44,45,24,7.92
10081,2025-02-27 21:00:00,65.18,64,9,6.87
10105,2023-09-05 23:00:00,77.67,72,28,10.96
10100,2025-03-30 03:00:00,94.13,80,20,5.19
10010,2022-12-07 19:00:00,79.48,52,25,7.27
10146,2024-08-26 18:00:00,28.38,46,15,8.49
10222,2024-03-25 18:00:00,107.83,83,8,5.26
10189,2022-04-25 09:00:00,54.87,35,12,6.62
10018,2024-01-21 18:00:00,107.71,99,28,4.73
10104,2024-07-01 15:00:00,121.44,101,9,7.24
10185,2024-11-11 18:00:00,97.32,72,12,8.58
10065,2023-11-30 19:00:00,75.52,72,9,5.4
10052,2022-11-18 07:00:00,85.62,106,17,6.88
10105,2025-01-12 23:00:00,98.48,72,7,7.28
10219,2025-06-30 00:00:00,90.79,77,22,5.43
10024,2025-08-19 11:00:00,42.18,47,11,6.77
10135,2023-07-31 10:00:00,137.91,117,11,6.11
10004,2025-05-31 16:00:00,7.55,15,5,9.0
10046,2023-03-22 03:00:00,64.79,84,29,9.65
10057,2022-10-06 16:00:00,70.95,43,9,8.11
10005,2024-03-16 14:00:00,74.3,55,15,4.99
10235,2025-09-17 08:00:00,5.0,13,17,5.68
10122,2022-06-02 01:00:00,77.16,73,7,4.73
10143,2022-02-10 21:00:00,14.95,28,28,5.96
10207,2023-01-16 10:00:00,54.27,53,20,4.05
10237,2024-03-20 09:00:00,68.55,37,18,5.71
10084,2024-09-25 21:00:00,45.51,81,9,6.3
10061,2023-07-31 14:00:00,89.42,89,27,4.49
10181,2022-02-26 08:00:00,55.49,65,8,7.98
10215,2024-03-11 17:00:00,70.57,60,25,10.03
10097,2022-04-16 14:00:00,35.91,36,20,5.66
10138,2025-08-27 16:00:00,62.63,80,15,7.9
10008,2022-02-27 02:00:00,59.22,58,9,10.91
10005,2023-08-28 06:00:00,51.76,31,18,6.79
10037,2025-09-11 21:00:00,54.24,77,5,4.02
10202,2023-05-21 15:00:00,64.66,71,17,3.77
10078,2025-07-21 14:00:00,82.56,62,16,1.0
10157,2022-06-15 19:00:00,48.52,63,29,7.3
10078,2022-05-20 14:00:00,107.84,76,11,5.98
10207,2025-06-01 08:00:00,59.27,36,8,4.96
10039,2024-01-02 03:00:00,46.05,44,9,8.84
10182,2022-12-19 17:00:00,69.63,110,24,9.46
10035,2023-05-29 05:00:00,62.23,69,24,9.21
10132,2025-07-04 05:00:00,35.77,59,9,11.11
10138,2023-09-11 13:00:00,39.48,59,18,6.7
10110,2024-10-27 23:00:00,77.43,81,19,8.68
10159,2025-03-20 05:00:00,23.77,60,5,3.15
10060,2023-04-17 14:00:00,62.71,40,13,5.18
10182,2022-10-27 08:00:00,21.69,28,16,11.4
10025,2022-10-06 21:00:00,42.8,69,10,4.86
10089,2023-10-24 17:00:00,64.01,47,11,5.94
10229,2022-08-27 09:00:00,78.72,43,19,9.74
10057,2024-10-16 21:00:00,121.25,99,19,7.37
10216,2023-07-25 23:00:00,75.07,59,6,6.39
10213,2025-05-22 23:00:00,66.94,120,10,7.06
10003,2024-09-13 12:00:00,57.31,61,9,7.45
10087,2024-11-13 14:00:00,75.44,75,24,5.23
10079,2024-12-11 15:00:00,79.64,74,10,11.5
10126,2023-10-01 23:00:00,86.85,65,26,8.07
10032,2024-04-05 15:00:00,51.06,46,18,6.44
10230,2022-08-27 03:00:00,109.14,68,7,7.78
10032,2024-08-28 08:00:00,45.56,49,14,4.92
10103,2023-07-22 19:00:00,76.4,120,21,5.64
10233,2023-05-19 08:00:00,39.17,67,14,6.36
10075,2022-12-20 00:00:00,16.41,27,18,3.44
